Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Score,CLTV,Churn Category,Churn Reason,Total Spend
5871-DGTXZ,1,55,No,0,0,No,0,United States,California,River Pines,95675,38.545775,-120.743325,364,No,0,-0.015760471909372284,Offer C,1,41.52,No,0,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,-1.4943441130683104,-0.7381453182531322,0.0,0,1328.64,1936.34,4,Stayed,38,4636,Unknown,Unknown,0.023551568416948946
3134-DSHVC,0,49,No,0,0,No,0,United States,California,Stockton,95205,37.965695,-121.260051,34138,No,0,1.2474668090704208,,1,23.62,Yes,1,Fiber Optic,21,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card,1.1047063951915064,1.7378487245758285,0.0,0,1488.0600000000002,7706.51,4,Stayed,75,5989,Unknown,Unknown,1.3780845617692357
1063-DHQJF,1,56,No,0,1,Yes,3,United States,California,Whittier,90604,33.929704,-118.01208,37887,Yes,2,1.4919624118407036,Offer A,1,20.32,No,1,Fiber Optic,56,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Mailed Check,0.9102761461720702,1.8536665094602844,0.0,0,1402.08,7882.98,3,Stayed,30,5817,Unknown,Unknown,1.3580977944839427
9297-FVVDH,0,33,No,0,1,No,0,United States,California,Hemet,92545,33.734933,-117.044145,25694,Yes,2,1.0029712063001384,Offer B,1,10.05,Yes,1,DSL,16,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.6560212051466532,1.13192908450876,0.0,0,572.85,5418.25,3,Stayed,41,5928,Unknown,Unknown,0.6579703794844093
4198-VFOEA,0,58,No,0,0,No,0,United States,California,Stanford,94305,37.424342,-122.165641,13386,No,0,-0.8307458144769808,,0,0.0,No,1,DSL,19,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,-1.03568814102246,-0.8141583243356146,0.0,0,0.0,435.45,3,Stayed,30,2990,Unknown,Unknown,0.8603935882578537
3370-HXOPH,0,50,No,0,0,No,0,United States,California,Mountain View,94041,37.388349,-122.075299,13483,No,0,-1.1974892186324047,,1,14.35,Yes,1,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.37683930911874425,-0.8926425805432752,0.0,0,43.05,300.65000000000003,4,Joined,25,2650,Unknown,Unknown,-0.45126100982658024
8231-BSWXX,1,44,No,0,0,No,0,United States,California,Mojave,93501,35.097323,-118.171288,4882,No,0,1.5734609460974642,Offer A,1,41.34,Yes,1,Fiber Optic,10,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,0.4748853321285456,1.4439685422789972,0.0,0,2935.1400000000003,8487.64,4,Stayed,38,5466,Unknown,Unknown,0.7472135239787899
6551-VLJMV,1,44,No,0,1,No,0,United States,California,Hemet,92543,33.739415,-116.968339,29687,Yes,6,0.06573806234738856,Offer C,1,4.42,No,0,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.4860351280674797,-0.7066810086236344,0.0,0,150.28,829.28,3,Stayed,29,2236,Unknown,Unknown,-0.09768906989930953
9036-CSKBW,0,62,No,0,0,No,0,United States,California,Los Gatos,95033,37.160194,-121.945611,10172,No,0,0.7584756035298558,,1,7.54,Yes,1,Fiber Optic,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,1.4187860282229037,1.5006307772920058,14.76,0,384.54,6050.679999999999,3,Stayed,24,5446,Unknown,Unknown,1.076114589036094
6221-AVQYL,1,37,No,0,0,No,0,United States,California,Glendale,91203,34.153338,-118.262974,14493,No,0,-1.238238485760785,,1,2.96,Yes,1,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.28211688010927544,-0.9484884204256446,0.0,0,5.92,136.97,1,Churned,78,2919,Price,Price too high,-0.34932797843406616
1641-RQDAY,0,77,No,1,1,Yes,2,United States,California,Wallace,95254,38.192608,-120.957842,304,Yes,1,-0.015760471909372284,Offer C,1,49.21,Yes,1,Fiber Optic,19,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,1.1844726511994805,0.413611693212616,0.0,0,1574.72,4792.37,3,Stayed,59,4848,Unknown,Unknown,-0.01866784794664913
3808-HFKDE,0,35,No,0,0,No,0,United States,California,Alhambra,91801,34.090925,-118.128164,54382,No,0,-0.5047516774499374,Offer D,1,4.15,No,1,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.6784017859867437,-0.5971737374516864,0.0,0,83.0,1010.15,4,Stayed,59,3460,Unknown,Unknown,0.34242443946184237
6061-GWWAV,1,44,No,0,0,Yes,1,United States,California,Fresno,93726,36.793601,-119.761131,39148,No,0,0.35098293224605154,,1,13.76,No,1,Cable,11,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,0.18074726309914202,0.27102938688315253,0.0,0,564.16,3458.71,4,Stayed,56,5365,Unknown,Unknown,0.06343920439798542
5671-RQRLP,0,72,No,1,1,No,0,United States,California,Fowler,93625,36.625792,-119.672483,5635,Yes,4,1.5327116789690838,Offer A,1,16.87,Yes,1,Fiber Optic,3,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,0.36188313611724954,1.381701865017817,25.67,0,1180.9,6566.629999999999,4,Stayed,30,4181,Unknown,Unknown,0.5546625091488671
4732-RRJZC,1,31,No,0,1,Yes,1,United States,California,Bridgeville,95526,40.372532,-123.525626,695,Yes,9,-1.0344921501188828,,1,39.98,No,0,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.479387940066815,-0.9426192013783471,0.0,0,279.86,424.2099999999999,3,Stayed,45,4954,Unknown,Unknown,1.5304152109796645
5789-LDFXO,1,60,No,0,0,No,0,United States,California,Baker,92309,35.28952,-116.092214,904,No,0,-0.3417546089364157,Offer C,1,47.33,Yes,0,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,-1.3348116010523623,-0.7447868029645479,0.0,0,1135.92,1728.5700000000002,3,Stayed,79,5448,Unknown,Unknown,0.456178016721441
4424-TKOPW,1,70,No,1,0,No,0,United States,California,Crestline,92325,34.248061,-117.29028,10484,No,0,-1.238238485760785,,1,25.19,Yes,1,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.966777244177718,-0.9194953609213248,0.0,0,50.38,247.13,1,Churned,70,4998,Price,Lack of affordable download/upload speed,-1.1971007908986024
5815-HGGHV,1,45,No,0,1,No,0,United States,California,Witter Springs,95493,39.222323,-122.985488,240,Yes,3,-0.5047516774499374,Offer D,1,33.78,No,1,DSL,18,Yes,No,No,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card,-0.020330173920958795,-0.4439121002241326,0.0,100,675.6,2050.05,4,Stayed,61,5969,Unknown,Unknown,0.010261689389452924
3209-ZPKFI,1,28,Yes,0,1,Yes,1,United States,California,Borrego Springs,92004,33.200369,-116.192313,2863,Yes,1,0.5954785350163341,Offer B,1,39.25,Yes,1,DSL,26,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,-0.3493659799538514,0.1137740329354448,0.0,0,1844.75,4382.95,5,Stayed,71,2320,Unknown,Unknown,-0.20803994192746536
6595-YGXIT,1,71,No,1,0,No,0,United States,California,Boulder Creek,95006,37.171727,-122.142961,10520,No,0,-0.3010053418080353,Offer C,1,47.66,Yes,1,Fiber Optic,23,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8039211381614382,0.004774250628488804,0.0,0,1191.5,3482.7,2,Churned,91,3878,Competitor,Competitor made better offer,-0.24198455697898846
2667-WYLWJ,0,44,No,0,1,No,0,United States,California,Dunnigan,95937,38.931425,-121.946081,19,Yes,1,-0.9937428829905025,Offer E,1,46.13,No,0,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,-1.4960059100684764,-0.9423323598459603,0.0,0,369.04,514.04,3,Churned,89,2247,Price,Long distance charges,1.4866452260422782
4505-EXZHB,0,75,No,1,0,No,0,United States,California,Ducor,93218,35.846067,-119.004073,823,No,0,-1.0752414172472633,Offer E,1,8.91,No,1,Fiber Optic,27,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.32033821111309646,-0.8147540721336487,0.0,20,53.46,507.56,1,Churned,91,3964,Competitor,Competitor offered more data,-0.3444409121156989
5307-UVGNB,0,40,No,0,1,Yes,3,United States,California,Compton,90220,33.88151,-118.234451,47305,Yes,5,0.8399741377866167,,0,0.0,No,1,Cable,25,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.533825446972291,0.09479836233139982,0.0,0,0.0,2495.2,4,Stayed,54,4116,Unknown,Unknown,-0.44839956954910537
0052-YNYOT,0,28,Yes,0,0,No,0,United States,California,Calexico,92231,32.690654,-115.431225,27804,No,0,1.4104638775839426,,1,23.12,No,0,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,-1.4694171580658184,-0.41348483305787903,30.53,0,1549.04,2861.91,5,Stayed,72,5462,Unknown,Unknown,-2.0725598225538913
5577-OTWWW,0,54,No,0,0,No,0,United States,California,San Jose,95120,37.186141,-121.843554,37090,No,0,-0.7084980130918396,Offer D,1,39.84,No,0,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,-1.4960059100684764,-0.8751231823344243,0.0,0,597.6,894.9000000000001,2,Churned,69,2428,Other,Moved,1.0599172148571647
3237-AJGEH,0,43,No,0,1,Yes,1,United States,California,Bridgeville,95526,40.372532,-123.525626,695,Yes,1,-1.1974892186324047,,0,0.0,No,1,DSL,19,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,-1.1221015850310987,-0.9643750283732171,0.0,20,0.0,115.05,3,Churned,67,5122,Other,Poor expertise of online support,1.343704550285073
2685-SREOM,0,36,No,0,1,No,0,United States,California,Rancho Cucamonga,91730,34.10097,-117.57882,51970,Yes,1,-0.3010053418080353,,1,23.24,Yes,1,Fiber Optic,25,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8089065291619363,0.0388421987827278,0.0,0,581.0,2949.4,1,Churned,96,4793,Competitor,Competitor had better devices,-0.2434851863011401
9332-GYWLO,0,23,Yes,0,1,Yes,2,United States,California,Fall River Mills,96028,41.017282,-121.468945,1902,Yes,3,-1.0752414172472633,,1,30.17,No,1,DSL,48,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-0.32942441595185784,-0.8496163506852662,39.15,0,181.02,496.97,3,Stayed,80,5729,Unknown,Unknown,0.3542107758839276
3672-YITQD,1,71,No,1,1,No,0,United States,California,Castaic,91384,34.506627,-118.699048,22177,Yes,1,0.14723659660414942,Offer C,1,31.65,Yes,1,Fiber Optic,15,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.642726829145324,0.3270958740981271,0.0,0,1139.4,4161.0,1,Churned,79,2987,Competitor,Competitor made better offer,0.09463291086953414
2364-UFROM,1,47,No,0,0,No,0,United States,California,San Diego,92123,32.808814,-117.134694,25232,No,0,-0.09725900616613313,,1,32.41,No,1,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,0.1873944510998066,-0.10398281961260142,0.0,0,972.3,3017.05,3,Stayed,68,3380,Unknown,Unknown,-0.018225798075015225
9578-VRMNM,0,48,No,0,0,No,0,United States,California,Summerland,93067,34.420998,-119.60137,576,No,0,-0.6677487459634591,,1,47.45,Yes,1,DSL,30,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.014567563082529699,-0.5458952973542441,0.0,0,759.2,1802.55,1,Churned,73,4722,Competitor,Competitor had better devices,-0.009727471980102789
7272-QDCKA,1,31,No,0,0,No,0,United States,California,Oroville,95965,39.624561,-121.552866,17782,No,0,-0.178757540422894,Offer C,1,12.36,Yes,1,Fiber Optic,13,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,1.1778254631988159,0.18007855638329962,42.64,0,346.08,2991.89,3,Stayed,79,5137,Unknown,Unknown,-0.21054518284887616
3961-SXAXY,1,49,No,0,0,No,0,United States,California,Thousand Oaks,91362,34.191842,-118.822796,33057,No,0,-1.2789877528891656,Offer E,1,30.73,No,1,Cable,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.6883725679877406,-0.9868810562989448,0.0,0,30.73,74.78,5,Joined,54,5925,Unknown,Unknown,0.8804200838811846
2371-KFUOG,1,54,No,0,0,No,0,United States,California,Escondido,92025,33.081478,-117.033814,49281,No,0,1.0437204734285188,Offer B,1,32.67,No,1,Fiber Optic,14,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,1.1429277261953275,1.5183046286336803,0.0,0,1894.86,7615.809999999999,3,Stayed,26,6409,Unknown,Unknown,1.1928970674791677
8782-LKFPK,1,50,No,0,0,No,0,United States,California,Beaumont,92223,33.946982,-116.977672,17721,No,0,0.47323073363119283,,1,44.92,Yes,1,Fiber Optic,16,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.8521132511662559,0.7866601384481837,0.0,0,1976.48,6039.48,4,Stayed,63,4751,Unknown,Unknown,0.4032461789862682
4566-GOLUK,1,43,No,0,1,No,0,United States,California,Rosemead,91770,34.065108,-118.082791,61623,Yes,1,0.5954785350163341,,1,37.74,Yes,1,Fiber Optic,7,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.4154624342225712,1.2526452401770507,0.0,0,1773.7800000000002,6892.73,2,Churned,91,3620,Attitude,Attitude of support person,0.8428774967015108
6963-KQYQB,0,24,Yes,0,1,Yes,2,United States,California,Pacifica,94044,37.573633,-122.455167,38885,Yes,4,1.5327116789690838,Offer A,1,4.27,Yes,0,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.3530913680541898,-0.2275453258714989,0.0,0,298.9,2063.65,5,Stayed,32,4722,Unknown,Unknown,-2.0738989425289116
7233-DRTRF,1,47,No,0,1,No,0,United States,California,Fresno,93701,36.749403,-119.787574,13858,Yes,1,1.2474668090704208,,1,17.75,Yes,1,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.2509445312061254,1.8374048010472832,0.0,0,1118.25,7562.3,4,Stayed,43,5096,Unknown,Unknown,1.5605117826677988
6394-HHHZM,1,27,Yes,0,0,No,0,United States,California,Little River,95456,39.245911,-123.77214,882,No,0,-1.1974892186324047,Offer E,1,38.41,No,0,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.46443176706532,-0.9809456430518657,0.0,0,115.23,172.73,4,Joined,23,2011,Unknown,Unknown,1.7536412524835217
3030-YZADT,1,57,No,0,0,No,0,United States,California,Grass Valley,95949,39.099204,-121.137962,17922,No,0,-0.9529936158621221,Offer E,1,2.88,No,1,DSL,26,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,-0.6584602219847502,-0.8161220855958007,0.0,10,25.92,466.92,1,Churned,66,5023,Competitor,Competitor had better devices,0.6275083878506227
7470-DYNOE,1,37,No,0,0,No,0,United States,California,Walnut,91789,34.018354,-117.85492,45118,No,0,0.8399741377866167,Offer B,1,4.82,No,1,DSL,24,No,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,-0.12169979093109246,0.4755032700083673,0.0,0,255.46,3613.36,5,Stayed,35,5940,Unknown,Unknown,-0.10222467695615589
9548-ZMVTX,1,31,No,0,1,Yes,3,United States,California,Visalia,93292,36.37559,-119.211689,30395,Yes,7,1.6142102132258447,Offer A,1,8.51,Yes,1,Fiber Optic,24,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,0.8537750481664219,1.8911544912699036,0.0,0,612.72,7178.570000000001,3,Stayed,35,4461,Unknown,Unknown,1.3781724025476256
9509-MPYOD,0,34,No,0,0,No,0,United States,California,Newcastle,95658,38.883224,-121.15918,6096,No,0,0.10648732947576899,Offer C,1,35.5,No,0,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,-1.462769970065154,-0.6972152380548724,0.0,0,1242.5,1942.95,4,Stayed,67,4261,Unknown,Unknown,-0.1557664677495888
3420-YJLQT,0,45,No,0,0,No,0,United States,California,Alturas,96101,41.468877,-120.54229,5096,No,0,-1.238238485760785,Offer E,1,25.56,Yes,1,Fiber Optic,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.4915033021302069,-0.9393536208557904,0.0,0,51.12,202.87,4,Joined,24,5965,Unknown,Unknown,-0.6085983045761331
3249-VHRIP,0,38,No,0,0,No,0,United States,California,Fiddletown,95629,38.513484,-120.704613,850,No,0,1.2067175419420404,Offer B,0,0.0,No,1,Cable,30,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,-0.7033287409892356,0.20666655996222308,0.0,0,0.0,2748.7,4,Stayed,53,4507,Unknown,Unknown,-0.8487191295037204
0196-VULGZ,0,78,No,1,1,No,0,United States,California,Irvine,92620,33.716136,-117.752574,26419,Yes,1,-1.0752414172472633,,1,28.71,Yes,1,Fiber Optic,17,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6510358141461546,-0.7967492497930664,0.0,0,172.26,647.16,3,Churned,77,5721,Other,Deceased,-0.7000206714812373
2595-KIWPV,1,48,No,0,0,Yes,1,United States,California,Tecate,91980,32.587557,-116.636816,91,No,0,-0.2195068075512744,Offer C,1,32.28,No,0,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.4976677070686424,-0.7815687133098305,0.0,0,871.5600000000001,1380.86,3,Stayed,79,4052,Unknown,Unknown,0.3287482571512749
4070-OKWVH,0,60,No,0,1,No,0,United States,California,Mira Loma,91752,33.999992,-117.535395,18980,No,0,0.7992248706582362,Offer B,1,29.23,Yes,1,Fiber Optic,30,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.9917041991802098,1.211538642112707,0.0,0,1519.96,6545.76,3,Stayed,57,6212,Unknown,Unknown,0.7925946603210329
6898-MDLZW,1,53,No,0,0,No,0,United States,California,Blue Lake,95525,40.94338,-123.831799,1584,No,0,-0.8307458144769808,Offer D,1,1.8,No,1,DSL,3,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.3659839499555126,-0.7200743017127684,0.0,0,21.6,670.25,5,Stayed,28,5385,Unknown,Unknown,0.3040396345912949
2878-DHMIN,1,63,No,0,1,Yes,2,United States,California,Sacramento,95833,38.619049,-121.517552,31422,Yes,7,0.10648732947576899,,1,24.23,No,0,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,-1.491020519067978,-0.7124178392713689,0.0,0,848.0500000000001,1514.0500000000002,3,Stayed,30,2334,Unknown,Unknown,-0.15877479326912386
1090-PYKCI,0,19,Yes,0,1,Yes,3,United States,California,Boonville,95415,39.025867,-123.381544,1374,Yes,1,1.4919624118407036,Offer A,1,23.02,Yes,1,Fiber Optic,48,Yes,Yes,Yes,Yes,Yes,No,No,No,One Year,Yes,Credit Card,1.3406815692150957,2.186358557562366,0.0,110,1588.38,8933.18,3,Stayed,27,4686,Unknown,Unknown,2.0002465075165334
4080-IIARD,0,42,No,0,1,No,0,United States,California,Los Angeles,90047,33.958149,-118.308441,47107,Yes,1,-0.7899965473486004,Offer D,1,11.79,Yes,1,DSL,29,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3801629031190768,-0.5732114371307646,0.0,0,153.26999999999998,1134.72,5,Stayed,41,2569,Unknown,Unknown,-0.3003273808940911
4544-RXFMG,1,48,No,0,1,Yes,2,United States,California,North San Juan,95960,39.423046,-120.984472,565,Yes,1,-0.9937428829905025,Offer E,1,6.78,No,1,DSL,24,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,-0.7083141319897339,-0.8538527794712855,0.0,0,54.24,399.74,3,Stayed,50,4184,Unknown,Unknown,0.7038821275863935
7445-WMRBW,0,49,No,0,0,No,0,United States,California,Hathaway Pines,95233,38.184914,-120.364085,335,No,0,0.6362278021447145,Offer B,1,21.39,Yes,1,DSL,3,No,Yes,Yes,Yes,Yes,No,No,No,One Year,Yes,Bank Withdrawal,0.3020584441112687,0.5741326276828801,0.0,60,1026.72,4668.12,4,Stayed,29,4740,Unknown,Unknown,0.19217798001616457
7408-OFWXJ,0,23,Yes,0,1,No,0,United States,California,Fresno,93728,36.757345,-119.818274,16346,Yes,3,1.6142102132258447,,1,44.92,Yes,1,DSL,69,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.8321716871642622,1.8667067668172501,0.0,0,3234.24,9744.69,3,Stayed,66,5762,Unknown,Unknown,1.3433000365779346
3154-CFSZG,1,57,No,0,1,Yes,1,United States,California,Modesto,95351,37.621458,-121.012295,47536,Yes,3,0.5954785350163341,,1,38.25,No,1,Fiber Optic,20,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.8404806721650927,0.8194042026067915,0.0,0,1797.75,5934.95,4,Stayed,78,3291,Unknown,Unknown,0.5004881993704131
8993-PHFWD,0,62,No,0,0,No,0,United States,California,Old Station,96071,40.656287,-121.428965,182,No,0,-1.1974892186324047,,0,0.0,No,1,DSL,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-1.3132082400502028,-0.9803278305205713,0.0,0,0.0,58.9,1,Churned,76,2088,Competitor,Competitor had better devices,1.5725527092793525
7351-KYHQH,0,67,No,1,0,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,No,0,-1.0344921501188828,,1,7.82,No,1,Cable,7,No,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.006258578081699082,-0.7884749748203724,0.0,0,54.74,548.39,4,Stayed,37,4615,Unknown,Unknown,-0.0064744498964237965
9940-HPQPG,0,58,No,0,1,No,0,United States,California,North Hollywood,91601,34.1692,-118.372498,36625,Yes,1,-0.9529936158621221,Offer E,1,22.0,Yes,1,Fiber Optic,7,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.896981770170741,-0.6242471651623414,0.0,0,198.0,1063.8,1,Churned,91,4176,Price,Extra data charges,-0.8548179005174213
2146-EGVDT,1,33,No,0,1,No,0,United States,California,Chatsworth,91311,34.294142,-118.603883,35325,Yes,3,1.0844697405568993,Offer B,1,25.57,No,0,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.5109620830699715,-0.47998793910507853,0.0,0,1508.63,2701.33,3,Stayed,28,4149,Unknown,Unknown,-1.638592658218204
4778-IZARL,1,46,No,0,1,No,0,United States,California,New Cuyama,93254,34.956577,-119.750142,798,Yes,8,1.2474668090704208,,1,3.18,No,1,Fiber Optic,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,1.506861269231708,1.9528695501995708,0.0,0,200.34,6906.04,3,Stayed,26,6216,Unknown,Unknown,1.8797594192402831
9619-GSATL,0,38,No,0,0,No,0,United States,California,Dos Rios,95429,39.756049,-123.358701,91,No,0,0.4324814665028124,,1,1.6,No,1,DSL,19,No,Yes,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,-0.3094828519498643,0.07231439913893267,0.0,130,68.8,2643.05,4,Stayed,48,3350,Unknown,Unknown,-0.1338455976687501
3847-BAERP,0,27,Yes,0,0,No,0,United States,California,Bass Lake,93604,37.458367,-119.345011,613,No,0,-0.9122443487337416,,1,12.39,No,0,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,-1.4577845790646555,-0.8973203039945048,0.0,0,123.9,370.9,5,Stayed,29,4905,Unknown,Unknown,1.3298557439229284
8573-JGCZW,1,27,Yes,0,0,No,0,United States,California,Idyllwild,92549,33.755039,-116.741796,3588,No,0,-0.6269994788350787,,1,47.79,No,0,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,-1.4993295040688086,-0.8511829467467629,0.0,0,812.43,1163.98,5,Stayed,35,4774,Unknown,Unknown,0.9400788176532
9445-SZLCH,0,39,No,0,1,No,0,United States,California,Santa Clara,95050,37.351214,-121.952417,36349,Yes,3,0.14723659660414942,,1,24.51,Yes,1,Fiber Optic,27,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.0831030341893466,0.5196327365294021,4.96,0,882.36,4335.3,2,Churned,86,4544,Dissatisfaction,Limited range of services,0.15947240452566708
1722-LDZJS,1,38,No,0,1,Yes,3,United States,California,Sanger,93657,36.819628,-119.440414,28991,Yes,1,0.8399741377866167,,1,20.44,No,0,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,-1.481049737066981,-0.5349511896570274,0.0,0,1083.3200000000002,2151.4700000000003,4,Stayed,22,6050,Unknown,Unknown,-1.2440434759119328
4906-ZHGPK,1,49,No,0,1,No,0,United States,California,Los Angeles,90046,34.108455,-118.362081,49839,Yes,3,0.8807234049149971,,1,48.45,Yes,1,DSL,28,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.19736523310080326,0.6573608015415517,0.0,0,2616.3,6386.3,3,Stayed,77,5276,Unknown,Unknown,0.17382418010838155
8383-SGHJU,0,41,No,0,0,No,0,United States,California,Lake Arrowhead,92352,34.2565,-117.19335,9793,No,0,0.02498879521900814,,1,10.28,Yes,1,Cable,7,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,-0.17820088893674074,-0.14455986407869295,0.0,0,339.23999999999995,2292.04,3,Stayed,38,2853,Unknown,Unknown,-0.004453025521485427
1020-JPQOW,0,63,No,0,1,No,0,United States,California,Angwin,94508,38.542448,-122.419923,3641,Yes,1,0.9622219391717579,,1,2.8,Yes,1,Fiber Optic,20,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.8570986421667539,1.2516081977138067,0.0,40,156.79999999999998,5313.400000000001,4,Stayed,63,6161,Unknown,Unknown,0.8247191175271745
