Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason
7931-PXHFC,1,46,No,0,0,No,0,United States,California,Duarte,91010,34.145695,-117.95982,27414,No,0,0.22873513086091027,,1,46.21,No,Yes,Cable,14,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,-0.08181666292710564,0.03284059133586711,0.0,0,1755.98,4110.780000000001,3,Churned,Yes,83,3818,Dissatisfaction,Poor expertise of phone support
4919-MOAVT,1,53,No,0,0,No,0,United States,California,Pasadena,91103,34.167465,-118.165327,27891,No,0,-1.1974892186324047,Offer E,1,39.38,No,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.16246749609731476,-0.9091911304886632,0.0,0,118.14,338.24,2,Churned,Yes,84,2421,Competitor,Competitor offered higher download speeds
3090-HAWSU,1,44,No,0,0,No,0,United States,California,Pasadena,91107,34.159007,-118.087353,32369,No,0,1.1659682748136602,,1,7.82,Yes,Yes,Fiber Optic,11,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,1.5567151792366918,2.028044096418154,0.0,0,477.02,7353.070000000001,1,Churned,Yes,87,4495,Competitor,Competitor offered more data
9820-RMCQV,0,43,No,0,0,No,0,United States,California,San Marino,91108,34.122671,-118.112911,13158,No,0,-0.8714950816053613,,1,19.01,No,Yes,DSL,8,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-0.5388108379727895,-0.7852314590310764,0.0,130,209.11,840.11,1,Churned,Yes,92,4444,Competitor,Competitor made better offer
7839-QRKXN,0,62,No,0,0,No,0,United States,California,Glendale,91203,34.153338,-118.262974,14493,No,0,-1.2789877528891656,Offer E,1,48.25,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,-1.481049737066981,-0.9974059340642119,0.0,0,48.25,68.45,1,Churned,Yes,69,4197,Price,Long distance charges
5204-QZXPU,1,50,No,0,0,No,0,United States,California,Glendale,91205,34.13658,-118.245839,41390,No,0,-0.5455009445783178,,0,0.0,No,Yes,DSL,21,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.8346107040023594,-0.682696643569452,0.0,0,0.0,733.35,1,Churned,Yes,78,2933,Competitor,Competitor had better devices
4597-ELFTS,1,57,No,0,0,No,0,United States,California,Glendale,91206,34.162515,-118.203869,31297,No,0,0.9622219391717579,,1,2.58,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,-1.3248408190513656,-0.41763300291085637,0.0,0,144.48000000000002,1478.48,3,Churned,Yes,92,5327,Attitude,Attitude of support person
8450-JOVAH,1,62,No,0,1,Yes,3,United States,California,Agoura Hills,91301,34.129058,-118.759788,25303,Yes,1,-1.238238485760785,,1,5.67,Yes,Yes,DSL,53,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-0.2679379269457112,-0.9562110770668256,0.0,0,11.34,124.89,1,Churned,Yes,77,5560,Competitor,Competitor offered higher download speeds
1113-IUJYX,0,59,No,0,1,No,0,United States,California,Winnetka,91306,34.209532,-118.577563,43857,Yes,3,-0.7492472802202199,,1,5.63,No,Yes,Fiber Optic,23,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,1.3689321182179202,-0.4110577123992221,0.0,0,78.82,1427.72,1,Churned,Yes,84,5887,Competitor,Competitor offered higher download speeds
7758-XKCBS,1,56,No,0,0,No,0,United States,California,Reseda,91335,34.200175,-118.540958,68018,No,0,-0.7084980130918396,,0,0.0,No,Yes,DSL,29,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,-1.1653083070354178,-0.8129226992730257,0.0,90,0.0,528.25,1,Churned,Yes,82,5518,Competitor,Competitor offered more data
8992-JQYUN,1,40,No,0,1,No,0,United States,California,San Fernando,91340,34.286131,-118.435969,33389,Yes,1,-1.2789877528891656,Offer E,0,0.0,No,Yes,DSL,20,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.47898614596680894,-0.9841008999081198,0.0,0,0.0,50.35,1,Churned,Yes,65,4526,Competitor,Competitor offered more data
0617-AQNWT,0,61,No,0,1,No,0,United States,California,North Hills,91343,34.238802,-118.482296,57017,Yes,5,1.2882160761988013,,0,0.0,No,Yes,DSL,27,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,-0.562075995975115,0.38265487244811,0.0,0,0.0,3147.5,1,Churned,Yes,66,6347,Competitor,Competitor made better offer
2446-PLQVO,1,32,No,0,0,No,0,United States,California,Santa Clarita,91350,34.502432,-118.41459,40077,No,0,-1.2789877528891656,Offer E,1,5.67,No,Yes,Fiber Optic,7,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.18407085709947407,-0.9752970713371732,0.0,0,5.67,75.97,2,Churned,Yes,78,4512,Other,Don't know
8784-CGILN,0,34,No,0,0,No,0,United States,California,Tarzana,91356,34.157137,-118.548511,27424,No,0,-0.5862502117066982,,1,36.49,Yes,Yes,Fiber Optic,3,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.1661928841976528,-0.22216153095593263,0.0,0,656.82,2433.77,1,Churned,Yes,91,3068,Dissatisfaction,Product dissatisfaction
9451-LPGOO,1,22,Yes,0,0,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,No,0,-1.0344921501188828,Offer E,1,30.61,Yes,Yes,Fiber Optic,59,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7324638671542947,-0.7325629407382214,0.0,0,214.27,834.62,2,Churned,Yes,66,3780,Competitor,Competitor made better offer
2025-JKFWI,1,31,No,0,0,No,0,United States,California,Burbank,91501,34.188339,-118.300942,18112,No,0,-0.7899965473486004,,1,24.14,Yes,Yes,Fiber Optic,21,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,1.1379423351948288,-0.43188682059715056,0.0,0,313.82,1615.52,1,Churned,Yes,81,3493,Price,Lack of affordable download/upload speed
4078-SAYYN,0,45,No,0,0,No,0,United States,California,Burbank,91502,34.177267,-118.31003,11517,No,0,-0.8714950816053613,,1,48.64,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.1961052302006432,-0.50776743828007,0.0,0,535.04,1664.79,2,Churned,Yes,65,2229,Price,Long distance charges
9940-HPQPG,0,58,No,0,1,No,0,United States,California,North Hollywood,91601,34.1692,-118.372498,36625,Yes,1,-0.9529936158621221,Offer E,1,22.0,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.896981770170741,-0.6242471651623414,0.0,0,198.0,1063.8,1,Churned,Yes,91,4176,Price,Extra data charges
6618-RYATB,0,56,No,0,0,No,0,United States,California,North Hollywood,91605,34.207295,-118.400022,57146,No,0,-1.2789877528891656,Offer E,1,5.1,Yes,Yes,Fiber Optic,10,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.4915033021302069,-0.9712150956839775,0.0,0,5.1,84.64999999999999,2,Churned,Yes,93,5571,Price,Price too high
9079-YEXQJ,0,56,No,0,0,No,0,United States,California,Chino,91710,33.990646,-117.663025,75319,No,0,0.8807234049149971,,1,46.74,Yes,Yes,Fiber Optic,16,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,1.5400972092350305,1.648001130739002,0.0,50,2523.96,8588.810000000001,1,Churned,Yes,93,5527,Dissatisfaction,Product dissatisfaction
2685-SREOM,0,36,No,0,1,No,0,United States,California,Rancho Cucamonga,91730,34.10097,-117.57882,51970,Yes,1,-0.3010053418080353,,1,23.24,Yes,Yes,Fiber Optic,25,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8089065291619363,0.0388421987827278,0.0,0,581.0,2949.4,1,Churned,Yes,96,4793,Competitor,Competitor had better devices
0402-CQAJN,0,22,Yes,0,0,No,0,United States,California,El Monte,91732,34.074492,-118.01462,62660,No,0,0.18798586373252985,,1,24.04,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.2343265612044643,0.5582239550020469,0.0,0,889.48,4434.83,3,Churned,Yes,83,4437,Dissatisfaction,Lack of self-service on Website
6692-UDPJC,0,61,No,0,1,Yes,1,United States,California,South El Monte,91733,34.04622,-118.053753,45645,Yes,1,-0.7492472802202199,,1,9.13,Yes,Yes,Fiber Optic,12,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.893658176170409,-0.43219572686279784,0.0,0,127.82,1428.82,3,Churned,Yes,65,4304,Dissatisfaction,Network reliability
0295-PPHDO,1,56,No,0,0,No,0,United States,California,La Puente,91744,34.031441,-117.936436,84965,No,0,-1.2789877528891656,,1,5.59,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.0199547481830342,-0.9641985105071331,0.0,0,5.59,101.04,1,Churned,Yes,71,5962,Competitor,Competitor had better devices
1195-OIYEJ,1,54,No,0,0,No,0,United States,California,La Puente,91746,34.038983,-117.991372,30802,No,0,-0.7899965473486004,Offer D,1,5.43,No,Yes,Fiber Optic,26,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.8753784091685812,-0.5051417350220684,0.0,80,70.59,1286.29,2,Churned,Yes,78,5347,Attitude,Attitude of support person
5906-CVLHP,0,60,No,0,1,No,0,United States,California,Rowland Heights,91748,33.976753,-117.897367,46342,Yes,1,0.5139800007595733,,1,42.04,No,Yes,Cable,26,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,-0.35268957395418365,0.017395278053504923,0.0,0,1891.8,4211.6,2,Churned,Yes,92,2761,Attitude,Attitude of service provider
4501-EQDRN,0,64,No,0,0,No,0,United States,California,Montclair,91763,34.072121,-117.698319,34447,No,0,-1.2789877528891656,,1,21.52,No,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.16412929309748078,-0.9755618481362996,0.0,0,21.52,91.22,2,Churned,Yes,91,4620,Attitude,Attitude of service provider
2990-HWIML,0,58,No,0,0,No,0,United States,California,Ontario,91764,34.074087,-117.605618,49474,No,0,-1.0752414172472633,Offer E,1,47.92,No,Yes,Fiber Optic,25,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8222009051632655,-0.7533258547363683,0.0,0,287.52,860.8199999999999,1,Churned,Yes,82,2898,Competitor,Competitor had better devices
7384-GHBPI,1,61,No,0,1,No,0,United States,California,San Dimas,91773,34.102119,-117.815532,33878,Yes,1,-1.1974892186324047,Offer E,0,0.0,No,Yes,Cable,13,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.9841724340173105,-0.9623009434467286,0.0,0,0.0,99.75,2,Churned,Yes,83,2987,Attitude,Attitude of support person
7603-USHJS,1,27,Yes,0,0,Yes,1,United States,California,San Gabriel,91775,34.114772,-118.089431,23444,No,0,-0.8307458144769808,Offer D,1,14.96,Yes,Yes,Fiber Optic,59,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,0.29873485011093664,-0.6217759150371633,0.0,0,179.52,1050.92,3,Churned,Yes,78,2010,Attitude,Attitude of support person
5876-HZVZM,0,55,No,0,1,Yes,3,United States,California,West Covina,91792,34.024405,-117.898722,31622,Yes,1,-1.0752414172472633,Offer E,1,14.51,No,Yes,Cable,20,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-0.29452667894836937,-0.8450930803668601,0.0,30,87.06,482.41,1,Churned,Yes,87,4914,Attitude,Attitude of service provider
3085-QUOZK,0,55,No,0,0,No,0,United States,California,Alpine,91901,32.827184,-116.703729,16486,No,0,-1.2789877528891656,Offer E,1,34.48,No,Yes,Cable,9,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-0.6916961619880726,-0.9869251857654661,0.0,0,34.48,78.43,3,Churned,Yes,76,3238,Attitude,Attitude of service provider
3926-CUQZX,1,27,Yes,0,0,No,0,United States,California,Campo,91906,32.673483,-116.472863,3133,No,0,-1.2789877528891656,Offer E,1,11.06,No,Yes,DSL,58,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.6534748309842519,-0.9864176969004741,0.0,0,11.06,56.16,3,Churned,Yes,77,4884,Other,Don't know
1041-RXHRA,0,25,Yes,0,0,No,0,United States,California,Guatay,91931,32.857946,-116.561917,796,No,0,0.35098293224605154,,1,40.78,No,Yes,Fiber Optic,41,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.18240906009930805,0.2593350782550783,0.0,0,1671.98,4540.030000000001,3,Churned,Yes,69,3407,Attitude,Attitude of support person
1750-CSKKM,1,40,No,0,0,Yes,3,United States,California,Imperial Beach,91932,32.579134,-117.119009,26662,No,0,-0.9529936158621221,Offer E,1,41.02,No,Yes,DSL,27,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-0.31280644595019663,-0.8078478106231067,0.0,0,369.18,818.9300000000001,1,Churned,Yes,70,2688,Competitor,Competitor had better devices
8267-ZNYVZ,0,47,No,0,1,No,0,United States,California,Spring Valley,91977,32.726627,-116.994608,56100,Yes,1,0.02498879521900814,,1,15.66,No,Yes,Fiber Optic,24,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,1.2958130502106107,0.47689334820377993,0.0,100,516.78,3977.83,1,Churned,Yes,81,3824,Attitude,Attitude of service provider
6457-GIRWB,1,57,No,0,0,No,0,United States,California,Carlsbad,92008,33.148116,-117.306043,35582,No,0,-1.2789877528891656,,1,22.03,No,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.15249671409631763,-0.9757163012691231,0.0,0,22.03,91.38,2,Churned,Yes,88,2843,Attitude,Attitude of service provider
1450-SKCVI,0,22,Yes,0,0,No,0,United States,California,Del Mar,92014,32.948262,-117.256086,13945,No,0,0.9622219391717579,,1,35.59,No,Yes,Fiber Optic,69,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3020584441112687,0.7998327842047126,0.0,0,1993.04,6085.89,3,Churned,Yes,72,5276,Attitude,Attitude of support person
5570-PTWEH,0,33,No,0,1,No,0,United States,California,Encinitas,92024,33.054579,-117.25665,47126,Yes,1,-1.1974892186324047,,1,15.02,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.34526516611558833,-0.9106694676171179,0.0,0,45.06,261.81,2,Churned,Yes,78,2270,Attitude,Attitude of support person
6502-MJQAE,1,27,Yes,0,0,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,No,0,-1.2789877528891656,,1,46.21,No,Yes,Fiber Optic,58,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.16080569909714826,-0.9756059776028206,0.0,0,46.21,115.81,1,Churned,Yes,87,2072,Competitor,Competitor made better offer
7693-LCKZL,1,57,No,0,1,Yes,1,United States,California,Julian,92036,32.980678,-116.262854,3577,Yes,1,-1.1159906843756437,,1,11.54,Yes,Yes,Fiber Optic,19,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5114448661322006,-0.8364216401954767,0.0,0,57.7,442.7,1,Churned,Yes,84,5124,Competitor,Competitor had better devices
0032-PGELS,0,37,No,0,1,Yes,1,United States,California,Palomar Mountain,92060,33.309852,-116.823091,234,Yes,1,-1.2789877528891656,,0,0.0,No,Yes,DSL,19,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-1.1387195550327598,-0.9928605990125452,0.0,0,0.0,30.5,1,Churned,Yes,74,5171,Attitude,Attitude of service provider
6797-LNAQX,1,34,No,0,1,No,0,United States,California,Poway,92064,32.984395,-117.013454,47969,Yes,1,1.5327116789690838,Offer A,1,29.59,Yes,Yes,Fiber Optic,3,No,Yes,No,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,1.114677177192503,2.0207406697089225,0.0,20,2071.3,8950.8,2,Churned,Yes,91,4794,Competitor,Competitor had better devices
6394-MFYNG,0,20,Yes,0,0,No,0,United States,California,Solana Beach,92075,33.001813,-117.263628,12173,No,0,0.6362278021447145,,1,5.19,Yes,Yes,Fiber Optic,47,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.4171242312227377,1.2536822826402954,0.0,0,249.12,5370.42,2,Churned,Yes,89,4956,Attitude,Attitude of support person
8155-IBNHG,0,55,No,0,1,No,0,United States,California,San Diego,92103,32.747484,-117.166877,30202,Yes,1,-0.3417546089364157,,1,17.73,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.35357415111641893,-0.23500320571355382,0.0,0,425.52,2173.37,3,Churned,Yes,74,2325,Attitude,Attitude of support person
4745-LSPLO,1,22,Yes,0,0,No,0,United States,California,San Diego,92111,32.805518,-117.169052,46828,No,0,-1.2789877528891656,,1,19.85,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.4710789550659844,-0.9972735456646487,0.0,0,19.85,40.35,2,Churned,Yes,84,3731,Attitude,Attitude of support person
8083-YTZES,1,52,No,0,0,No,0,United States,California,San Diego,92113,32.697098,-117.116587,47431,No,0,-1.1567399515040242,,1,47.82,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.31867641411292996,-0.8892225468878949,0.0,0,191.28,456.63,1,Churned,Yes,73,3622,Attitude,Attitude of support person
3976-BWUCK,0,63,No,0,1,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Yes,1,-0.09725900616613313,,1,7.01,Yes,Yes,Fiber Optic,24,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,0.9750862291785486,0.2312687375477,0.0,0,210.3,3014.75,3,Churned,Yes,94,5255,Competitor,Competitor made better offer
3585-ISXZP,0,53,No,0,0,No,0,United States,California,Indio,92201,33.713891,-116.237257,56307,No,0,-0.9937428829905025,,1,29.66,Yes,Yes,Fiber Optic,12,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1.0266019361836989,-0.662948707301289,0.0,0,237.28,1015.38,3,Churned,Yes,95,5335,Attitude,Attitude of support person
4174-LPGTI,0,49,No,0,1,No,0,United States,California,Beaumont,92223,33.946982,-116.977672,17721,Yes,1,0.35098293224605154,,1,32.02,No,Yes,DSL,28,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.05777428508684881,0.19779653719149512,0.0,0,1312.8200000000002,4041.42,3,Churned,Yes,65,2517,Other,Moved
2108-XWMPY,1,29,Yes,0,0,No,0,United States,California,Cabazon,92230,33.929812,-116.76058,2355,No,0,-1.1974892186324047,,0,0.0,No,Yes,DSL,85,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.9742016520163136,-0.9591677513237351,0.0,0,0.0,106.85,1,Churned,Yes,70,2095,Other,Moved
6304-IJFSQ,1,63,No,0,0,No,0,United States,California,Calipatria,92233,33.143826,-115.497485,7857,No,0,-1.1974892186324047,,1,46.57,No,Yes,Cable,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.49394231896830415,-0.9489076503575945,0.0,0,139.71,269.81,3,Churned,Yes,73,5585,Other,Moved
0093-XWZFY,1,51,No,0,0,No,0,United States,California,Desert Hot Springs,92241,33.832799,-116.250973,5529,No,0,0.31023366511767114,,1,37.69,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,1.3207400052131024,0.7751202829529331,0.0,0,1507.6,5544.45,1,Churned,Yes,93,2832,Competitor,Competitor had better devices
7703-ZEKEF,1,47,No,0,0,No,0,United States,California,Heber,92249,32.730583,-115.501083,3535,No,0,-0.38250387606479613,Offer D,1,18.7,Yes,Yes,Fiber Optic,24,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5396954151350245,-0.1603140836267024,0.0,0,430.1,2347.2,2,Churned,Yes,78,5701,Competitor,Competitor offered more data
5482-NUPNA,0,28,Yes,0,0,No,0,United States,California,Imperial,92251,32.858595,-115.662709,14546,No,0,-1.1567399515040242,,1,18.03,No,Yes,Cable,59,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.14496494893341827,-0.8862217431644644,0.0,0,72.12,344.27,1,Churned,Yes,90,5730,Competitor,Competitor had better devices
1122-JWTJW,1,64,No,0,1,Yes,2,United States,California,Ocotillo,92259,32.698964,-115.886656,471,Yes,1,-1.2789877528891656,,1,37.68,No,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.19570343610063723,-0.9751426182043497,0.0,0,37.68,108.33,1,Churned,Yes,82,3463,Competitor,Competitor had better devices
1699-HPSBG,1,44,No,0,0,No,0,United States,California,Palm Springs,92264,33.745746,-116.514215,18884,No,0,-0.8307458144769808,Offer D,1,9.6,No,Yes,Cable,23,No,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,-0.16490651293541178,-0.6851458289613694,0.0,0,115.2,843.0,3,Churned,Yes,69,4581,Competitor,Competitor offered higher download speeds
8775-CEBBJ,0,40,No,0,0,No,0,United States,California,Seeley,92273,32.790282,-115.689559,1632,No,0,-0.9529936158621221,,1,41.92,No,Yes,Cable,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.683387176987242,-0.8283238830888668,0.0,0,377.28,780.6300000000001,2,Churned,Yes,87,2029,Competitor,Competitor offered higher download speeds
0639-TSIQW,0,28,Yes,0,0,No,0,United States,California,White Water,92282,33.972293,-116.654195,805,No,0,1.4104638775839426,Offer A,1,37.5,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,1.2692242982079527,2.032545302003299,0.0,0,2512.5,9398.75,1,Churned,Yes,70,5620,Competitor,Competitor offered more data
7590-VHVEG,0,36,No,0,1,No,0,United States,California,Los Angeles,90001,33.973616,-118.24902,54492,No,0,-1.2789877528891656,Offer E,0,0.0,No,Yes,DSL,10,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-1.1603229160349193,-0.993147440544932,0.0,0,0.0,29.85,3,Joined,No,27,3964,Unknown,Unknown
5575-GNVDE,1,46,No,0,0,No,0,United States,California,Los Angeles,90002,33.949255,-118.246978,44586,No,0,0.06573806234738856,,1,17.09,No,Yes,DSL,16,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Mailed Check,-0.2596289419448806,-0.17249381638650796,0.0,0,581.06,2470.56,3,Stayed,No,61,3441,Unknown,Unknown
7795-CFOCW,1,53,No,0,0,No,0,United States,California,Los Angeles,90004,34.076259,-118.310715,67852,No,0,0.5139800007595733,,0,0.0,No,Yes,DSL,10,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,-0.7465354629935549,-0.19400693131551244,0.0,0,0.0,1840.75,3,Stayed,No,66,4307,Unknown,Unknown
1452-KIOVK,1,42,No,0,0,Yes,3,United States,California,Los Angeles,90007,34.027337,-118.28515,45025,No,0,-0.42325314319317653,Offer D,1,29.54,Yes,Yes,Fiber Optic,53,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,0.8089065291619363,-0.14606026594040808,0.0,0,649.88,2599.28,4,Stayed,No,43,4459,Unknown,Unknown
6713-OKOMC,0,42,No,0,0,No,0,United States,California,Los Angeles,90008,34.008293,-118.346766,30852,No,0,-0.9122443487337416,Offer D,0,0.0,No,Yes,DSL,8,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,-1.1636465100352518,-0.8730932268744567,0.0,0,0.0,301.9,3,Stayed,No,51,2013,Unknown,Unknown
6388-TABGU,1,48,No,0,0,No,0,United States,California,Los Angeles,90011,34.00709,-118.258681,101215,No,0,1.2067175419420404,Offer B,1,7.96,No,Yes,DSL,8,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,-0.28621769394753876,0.532893641218973,0.0,0,493.52,3981.47,4,Stayed,No,58,4529,Unknown,Unknown
9763-GRSKD,1,37,No,0,1,Yes,2,United States,California,Los Angeles,90012,34.065875,-118.238728,30596,Yes,1,-0.7899965473486004,Offer D,1,29.68,No,Yes,DSL,22,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,-0.4922805219681379,-0.7470815352236417,0.0,150,385.84,1123.29,3,Stayed,No,76,5764,Unknown,Unknown
